"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"71",145.490128715808,2000,2880.77689684425,1592.1505265671,2325.45868216259,1921.48881827654
"72",1125.29593635433,2000,2000,2000,2000,1890.17153175227
"73",954.282882980925,2000,2000,2000,2000,2000
"74",1447.57124315266,2000,2000,2000,2000,2000
"75",1237.33232716578,2000,2000,2000,2000,2000
"76",684.884175920883,2000,2000,2000,2000,1822.42036409895
"77",1816.49431950244,2000,2000,1797.79491976574,2000,2263.07724167712
"78",250.774077401642,2000,2549.74410590585,2000,2921.07633923073,1969.86944402234
"79",461.900695536782,2000,2000,2000,2713.13569326849,1754.72243201161
"80",1663.7979329945,2000,2000,2000,2000,2000
"81",923.116117916217,2000,2000,2000,2000,2000
"82",893.375401653443,2000,2000,2000,2000,2000
"83",1793.80522626984,2000,2000,2000,2000,2000
"84",569.688733961173,2000,2000,2000.00000000001,2000,1789.97210562508
"85",1106.62816270491,2000,2000,2000,2000,1829.32307023232
"86",1754.24831628932,2000,2000,2000,2000,2000
"87",1621.70758223787,2000,2000,2000,2000,2000
"88",1549.14653959304,2000,2000,2000,2000,2000
"89",1280.66518000378,2000,2000,2000,2000,2308.89134185801
"90",1775.06348840498,2000,2000,2000,2000,2000
"91",298.381025756009,2000,4102.35171372043,2138.0041503779,2998.94930745092,2221.8168163989
"92",1587.54179797597,2000,2000,2000,2000,2000
"93",1716.37579655967,2000,2000,2000,1999.99999999999,2000
"94",1311.82455334876,2000,2000,2000,2000,2300.28333326533
"95",860.045879925127,2000,2000,2000,2000,1884.85578988084
"96",178.111677583412,2000,2354.94317852258,2000,2832.73131236792,1658.24519210309
"97",2000,2000,2000,2000,2000,2000
"98",420.760519756084,2000,2000.00000000001,2000,2614.46852458808,1702.57175708754
"99",305.010557786853,2000,3993.67660219305,2136.09622390812,2827.66847267602,2123.4441526364
"100",1766.58463062029,2000,2000,2000,2000,2000
