"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.7",1,1,0.995349393469977,1,-0.0224794386502977,0.0019803904552348
"(Intercept).Cage.70",1,1,0.268512915034702,1,-0.0345201043292225,0.0020889918124097
"(Intercept).Cage.71",1,1,0.475928231675518,1,0.0378440462616271,0.00216328130954765
"(Intercept).Cage.72",1,1,0.166363230826216,0,0.017047304009865,0.00204942428979396
"(Intercept).Cage.73",1,1001,0.0830398148915229,0,0.0195765687476419,0.00259388207578216
"(Intercept).Cage.74",1,1,0.879726956530672,1,0.0451218032525887,0.00231453235335392
"(Intercept).Cage.75",1,1,0.707514552156534,1,-0.074048889105927,0.00242391094142607
"(Intercept).Cage.76",1,1,0.592129039937605,1,-0.0419755024657715,0.00222306319014613
"(Intercept).Cage.77",1,1,0.495083793052404,1,0.0389064836604055,0.00202573552460729
"(Intercept).Cage.8",1,1,0.546871790788976,1,-0.0670041756560452,0.00214990463267302
"(Intercept).Cage.9",1,1,0.706595705058613,1,0.109307974589697,0.00219950058617697
"nTreatment.Cage.1",1,1,0.0960255159119781,1,0.0859448499980249,0.00394876560118827
"nTreatment.Cage.10",1,1,0.223756598588535,0,-0.0253463219219451,0.00303242728109819
"nTreatment.Cage.11",1,1,0.570933166399856,0,-0.00377591439290623,0.00332287763455696
"nTreatment.Cage.12",1,1,0.962202912562339,1,-0.0596871552698107,0.0031717272746148
"nTreatment.Cage.13",1,1,0.392724482078528,0,0.00115625463122507,0.00310354570161104
"nTreatment.Cage.14",1,1,0.922713943371078,0,-0.0291310362958497,0.00318632769980813
"nTreatment.Cage.15",1,1,0.300438429658674,1,0.034339671317255,0.00299188908295305
"nTreatment.Cage.16",1,1,0.166385448288656,0,-0.0302449125600255,0.00326867366122917
"nTreatment.Cage.17",1,1,0.601868345449729,0,0.0193822443361948,0.00318855555488052
"nTreatment.Cage.18",1,1,0.681277502716108,0,-0.00522900029573436,0.00341046572521533
"nTreatment.Cage.19",1,1,0.662700992663524,1,0.0461357144658451,0.00347399588342699
"nTreatment.Cage.2",1,1,0.340084044427666,0,0.0247458468003276,0.00303093421534035
"nTreatment.Cage.20",1,1,0.753873125167456,1,0.0314627078820803,0.00312414613293887
"nTreatment.Cage.21",1,1,0.329923230409897,0,0.0187303601091253,0.00366297905429741
"nTreatment.Cage.22",1,1,0.721886962802518,1,-0.157562896983505,0.0036646269858655
"nTreatment.Cage.23",1,1,0.456688405664108,1,-0.0769961036929335,0.00331803185374587
"nTreatment.Cage.24",1,1,0.435949158289757,1,0.160041166779251,0.00393322784396012
"nTreatment.Cage.25",1,1,0.445387761857709,0,0.00523982331926367,0.00355531054768656
"nTreatment.Cage.26",1,1,0.06715558329488,0,-0.011634039638007,0.00340879432296913
"nTreatment.Cage.27",1,1,0.77838663876913,1,0.0709647861686368,0.00345322064359801
"nTreatment.Cage.28",1,1,0.618694032550533,0,-0.0229176096979726,0.00334053181100973
"nTreatment.Cage.29",1,501,0.109319832008365,0,0.0114793109618816,0.00324901026025296
"nTreatment.Cage.3",1,1,0.251319867400446,0,-0.0182490404619831,0.00301983993361506
"nTreatment.Cage.30",1,1,0.350950656774065,0,0.00382932348901909,0.00321438515864488
"nTreatment.Cage.31",1,1,0.868623240683288,1,0.0496665989712338,0.00339282750889896
"nTreatment.Cage.32",1,1,0.359551303364217,1,0.0715244381987369,0.0036242003160627
"nTreatment.Cage.33",1,1,0.25697028406775,0,0.0269843617456617,0.00310660180663932
"nTreatment.Cage.34",1,1,0.96971479078131,0,-0.0274061432161952,0.00306309774063976
"nTreatment.Cage.35",1,1,0.995370139276794,1,0.0385881886756786,0.00321386145213821
"nTreatment.Cage.36",1,1,0.94779503281565,0,-0.00837107669830599,0.00340477145442681
"nTreatment.Cage.37",1,1,0.392103562302633,1,0.0361684902635646,0.00307715421746595
"nTreatment.Cage.38",1,1,0.73659374367834,1,-0.181291600084634,0.0039347972468478
"nTreatment.Cage.4",1,1,0.275640806274291,1,-0.051468909073425,0.00371264455094176
"nTreatment.Cage.40",1,501,0.12765708391203,0,-0.00612566254798788,0.00401039187731779
"nTreatment.Cage.42",1,1,0.504547408719561,0,-0.0141291979628811,0.00322308434552147
"nTreatment.Cage.43",1,1,0.943343050019104,0,-0.0145497018362822,0.00349532624583301
"nTreatment.Cage.44",1,1,0.129942801004565,0,0.0110381755867158,0.00307389972194413
"nTreatment.Cage.45",1,1,0.488917532976866,0,-0.00648580687962162,0.00328932614159883
"nTreatment.Cage.46",1,1,0.396511831868983,1,-0.0881790242318876,0.00348662562462828
"nTreatment.Cage.47",1,1,0.376358377304751,0,0.00471260419353925,0.00361596850458652
"nTreatment.Cage.48",1,1,0.311801561327367,0,0.00855680632010467,0.00350049696553495
"nTreatment.Cage.49",1,1,0.265258098850405,1,0.0399487786413106,0.00322859178814193
"nTreatment.Cage.50",1,1,0.572487509710899,1,0.0533426646648678,0.00337796998261379
"nTreatment.Cage.51",1,1,0.159380545947494,0,-0.0251590804335536,0.00342034387304897
"nTreatment.Cage.52",1,1,0.604024360634475,0,0.0307918669543264,0.00342434031039798
"nTreatment.Cage.57",1,1,0.212728402155336,1,-0.0483277159286297,0.00329798343622724
"nTreatment.Cage.58",1,1,0.826493234216296,1,0.11638299433055,0.00365647281017231
"nTreatment.Cage.59",1,1,0.0519134167386368,0,0.00974989225087809,0.00310165623810203
"nTreatment.Cage.6",1,1,0.629247193321518,1,-0.130989774913754,0.00382232896932173
"nTreatment.Cage.60",1,1,0.64186320179832,0,-0.0179351169414345,0.0033417491893641
"nTreatment.Cage.61",1,1001,0.185005717455998,1,-0.0532713587755204,0.00381975356260915
"nTreatment.Cage.62",1,501,0.213094438102336,0,0.0206312523365765,0.00318247060591159
"nTreatment.Cage.63",1,1,0.589117844845553,1,-0.0433522570703489,0.00316430714157628
"nTreatment.Cage.64",1,1,0.455169853593656,0,-0.0135086525194459,0.00363034179100888
"nTreatment.Cage.65",1,1,0.911530057701627,0,-0.0050211573762536,0.00333482548862747
"nTreatment.Cage.66",1,1,0.796476258637722,0,0.0133064559286964,0.00332890268055649
"nTreatment.Cage.67",1,1,0.822441273899663,0,0.0127947449695325,0.00341195142412372
"nTreatment.Cage.68",1,1501,0.105912383634461,1,0.0592592801412228,0.00417318008314553
"nTreatment.Cage.69",1,1,0.918195084423541,1,-0.0940492917968879,0.00330168904670811
"nTreatment.Cage.7",1,1,0.889255764380045,0,0.0144957001093687,0.00318182907033339
"nTreatment.Cage.70",1,1,0.448066541808386,1,-0.0401228118922318,0.00339401522435023
"nTreatment.Cage.71",1,1,0.462825268098697,1,-0.0645760119187543,0.00356943162592508
"nTreatment.Cage.72",1,1,0.690598961975457,1,0.0985936978015805,0.00352569749677031
"nTreatment.Cage.73",1,1,0.161233476627983,1,0.0506239976885055,0.00365018236652141
"nTreatment.Cage.74",1,1,0.653268425387984,1,0.112804245572869,0.00398012325508438
"nTreatment.Cage.75",1,1,0.820052851746709,1,-0.0834078959013702,0.00386747369104437
"nTreatment.Cage.76",1,1,0.849165517736354,1,-0.0517107899197492,0.0035506539691768
"nTreatment.Cage.77",1,1,0.851092815600108,0,0.0179112676932407,0.00313824134108926
"nTreatment.Cage.8",1,1,0.568797097525978,0,-0.00285211415073942,0.00331091403766628
"nTreatment.Cage.9",1,1,0.796586818622678,1,0.101890136778852,0.00335315007461942
