"","Iteration","Intercept","Preclim","InvClim","InvTime"
"65",3201,0.157635318060689,-0.000159182440769019,0.000432321551051815,0.000324298138788669
"66",3251,0.147659770249955,0.0120928183155653,-0.0134065100004568,0.000423405763518431
"67",3301,0.235221837594504,-0.0136612066972887,-0.00557805979800208,-0.00359013157529242
"68",3351,0.272141748489217,-0.00253654579464417,0.00182317381831615,0.00278941201106861
"69",3401,0.0351388342262747,0.0165168485267558,-0.0133522419139582,0.0249472121693614
"70",3451,-0.196098405979508,0.0272504488246796,-0.0103048985098652,0.00342534476331435
"71",3501,0.109736725345715,0.00411617599364633,-0.00668456816923016,0.0063317143967335
"72",3551,0.0756016050382817,-0.0199865731867153,0.014843928031366,-0.00217656594807458
"73",3601,0.164945137183604,0.001713096026492,0.019663922514602,0.00186572123534007
"74",3651,0.0102868784328355,-0.0226625431988366,0.0203428681777454,0.00380772568540649
