"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.34",1,1501,0.0974717771776317,1,0.034065250915419,0.00265356071332351
"nTreatment.Cage.35",1,1,0.412962370461259,0,-0.00565822910945354,0.00205474903904313
"nTreatment.Cage.36",1,1,0.400250755606164,0,0.0175436755934557,0.00223186544770429
"nTreatment.Cage.37",1,1,0.401880299294902,1,-0.0306253931140104,0.00218713104802629
"nTreatment.Cage.38",1,1,0.129447444998664,0,-0.0108758463920793,0.00198481339942126
"nTreatment.Cage.4",1,1,0.221578285900502,0,0.00305527880241663,0.0020055306891907
"nTreatment.Cage.40",1,1,0.865288099817136,0,-0.000470814050608903,0.00215672068039511
"nTreatment.Cage.42",1,1,0.148528635850369,0,0.00547795586346855,0.0019389816639998
"nTreatment.Cage.43",1,1,0.736741171816002,0,-0.0127346020863106,0.00203343285782387
"nTreatment.Cage.44",1,1,0.0947852364372913,0,0.0165856302948777,0.0022128390870934
"nTreatment.Cage.45",1,1,0.655757297335174,0,0.0142495073293912,0.00212209725800879
"nTreatment.Cage.46",1,1,0.14454457634499,0,-0.0147840443537387,0.0020810180499797
"nTreatment.Cage.47",1,1001,0.0798391776548849,0,-0.00876272097223308,0.0024021674572131
"nTreatment.Cage.48",1,1,0.961700317788673,0,-0.00620237916343738,0.00213891542423097
"nTreatment.Cage.49",1,1,0.158458627735844,0,0.00550065826393806,0.00199742649408094
"nTreatment.Cage.50",1,1,0.452760362244883,0,-0.0118470219801087,0.00200450388283956
"nTreatment.Cage.51",1,1,0.678184702362386,0,0.00771404480839709,0.00211194711674809
"nTreatment.Cage.57",1,1,0.686356720092793,0,-0.00994773689774343,0.00212899828684959
"nTreatment.Cage.58",1,1,0.541260485091533,0,0.0176189781333702,0.00208983884919104
"nTreatment.Cage.59",1,1,0.186053663479407,0,0.0129467097539298,0.00201619194580646
"nTreatment.Cage.6",1,1,0.170268216132807,0,-0.00827445049291785,0.00215207152930238
"nTreatment.Cage.60",1,1,0.628272187807472,0,0.00407388398435878,0.00209061324238655
"nTreatment.Cage.61",1,1,0.0546717073323331,0,-0.0114401061628736,0.00219148369594795
"nTreatment.Cage.62",1,1,0.109866399323577,0,0.00526762074748926,0.00197912472705182
"nTreatment.Cage.63",1,1,0.0562911963953205,0,0.015676596607264,0.00206904061825951
"nTreatment.Cage.64",1,1,0.5951980286198,0,0.0206193531392457,0.0023313876220026
"nTreatment.Cage.65",1,1,0.775174085067507,0,-0.00237843591158312,0.0021293396059351
"nTreatment.Cage.66",1,1,0.108712686675193,0,-0.00585260472543354,0.00203977268274025
"nTreatment.Cage.67",1,1,0.500998620388883,1,-0.0508240370754986,0.00269051279239142
"nTreatment.Cage.68",1,1,0.893633496273546,0,0.0196573513511179,0.00211495289988639
"nTreatment.Cage.69",1,1,0.842138970929055,0,0.00863141087150171,0.00199714309164466
"nTreatment.Cage.7",1,1,0.511261086681464,0,0.0176846340246023,0.0020155058949468
"nTreatment.Cage.70",1,1,0.698079347811491,1,0.0349023549270957,0.00231335073733972
"nTreatment.Cage.71",1,1,0.979681010254014,0,0.0123390077078385,0.00191706072730897
"nTreatment.Cage.72",1,1,0.748835690250388,0,0.00213685430524807,0.00214348671051476
"nTreatment.Cage.73",1,1,0.418126651698377,0,-0.0152066122591532,0.00212975957539842
"nTreatment.Cage.74",1,1,0.184287276461783,0,-0.0165422801121589,0.00193691642720773
"nTreatment.Cage.75",1,1,0.408582370613566,0,0.00419772691308994,0.00214264055557632
"nTreatment.Cage.76",1,1,0.312291181109905,0,-0.00341692148455511,0.00202757614382852
"nTreatment.Cage.77",1,1,0.586918235105738,1,-0.0424614683340463,0.00248045298275376
"nTreatment.Cage.8",1,1,0.966961394957784,0,-0.00636450535481495,0.00229519192315458
"nTreatment.Cage.9",1,1,0.404941419001136,0,-0.0139670982464188,0.0020446950000583
