"","Iteration","Intercept","Preclim","InvClim","InvTime"
"64",3151,-0.174712666187813,-0.00246996246871167,-0.0261506174776452,-0.00356284388222594
"65",3201,-0.235952524494435,-0.000976432843225621,0.00291666523717384,-0.00172957932717627
"66",3251,-0.0713562589393279,0.00451710625012067,-0.00855437035139786,0.00433903789610635
"67",3301,-0.147758357886523,-0.0102828022800422,0.0200158943762362,-0.00641488986050898
"68",3351,-0.273263746255436,-0.00312327589822425,-0.00397845136682179,0.0165903358487938
"69",3401,-0.251641417478828,-0.0047762560555194,0.00604321986147943,-0.00475352711449573
"70",3451,-0.163493618625445,-0.0207595432477461,-0.00479260801800874,-0.0183765495312374
"71",3501,-0.155770505798097,0.00974072369233692,0.0195420103804859,-0.0626278285888135
"72",3551,-0.132151262519275,0.0167232440346128,0.00913414635147539,0.00208694364628315
"73",3601,-0.158092236054809,-0.00218287448635002,0.000232334786619381,-0.00121919333523163
