"","Phylogeny","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"41",200.502071907682,111.393079773063,2000,3445.89974679206,2493.40992917731,1816.89076691156,2089.34866080569
"42",179.394634061092,161.516189826735,2000,2355.58336929796,2697.85559303867,1850.80696881884,1578.79733423266
"43",1473.80197111045,885.643000365109,2000,1789.38741979887,2145.32333512556,2000,2063.16311227853
"44",461.413350792045,400.108088859064,2000,2000,2000,2000,2461.35512943097
"45",1249.7805615927,352.317467895101,2000,1818.69014012394,2156.13476916253,2159.80500660179,1805.01654361811
"46",329.05460927813,789.875871269589,2000,2000,2352.83630717722,2598.31745481958,2319.97168833619
"47",1849.51225039821,1496.30374129204,2000,1288.97559595875,2000,2137.22689165554,2413.46878853341
"48",1458.61426138179,796.14117734159,2000,1870.42861552549,2142.6351025032,2000,2121.89622359789
"49",495.91193872137,375.987755141309,2000,2532.82302619803,1866.07880388408,2228.40782062941,1749.03864048438
"50",1176.91822189738,401.79746495371,2000,1788.94736258295,2820.23095809485,2000,1987.14353155939
"51",1256.31150418597,921.078062286642,2000,2000,2000,1697.57624334341,2334.35427802979
"52",69.7003615865515,271.002614093422,2000,2000,1949.46070793098,1725.39280865637,2000
"53",1369.85270339697,950.708932278297,2000,1420.06091367889,2194.36438949804,2000,2000
"54",513.439560224322,359.653137342707,2000,2000,2198.24423420187,2231.53627400421,2169.94333511851
"55",367.932173854637,860.236803418095,2000,2191.01131124469,2112.53948602422,2591.0261896549,2253.56241145959
"56",481.919476289769,547.310099433898,2000,2292.0904137095,2000,2141.90948322836,1972.04322695204
"57",601.315416827828,95.4139985671999,2000,2000,2000,1778.40622792372,2275.69927269696
"58",871.83312290106,493.844015051629,2000,1862.1796491472,2000,2049.72612825632,1974.76223622876
"59",1688.01281737169,1119.74396086986,2000,2000,2000,1648.74572032936,2126.29027635856
"60",1376.88904714727,1002.1463014036,2000,1360.97595182804,2000,2000,2000
"61",764.370685980424,480.87372378534,2000,1891.84713044745,2155.93031148444,2162.83056303405,2016.24505032218
"62",1469.56669170893,993.650095806341,2000,1706.11218975915,2141.20677114427,2160.64219183549,2291.53607755149
"63",1068.48980426267,534.743281423054,2000,1678.80062936752,2219.91366575918,2000,2000
"64",719.836832320964,306.774986977864,2000,1854.53985648939,2261.49623825228,2339.117044222,2048.22529931352
"65",1465.30243465012,995.943695667953,2000,1333.00642578211,2000,2202.66064357079,2319.29476724611
"66",357.773925491247,581.999842829646,2000,2136.79398023255,2176.08681492254,2607.1922546373,2000
"67",1162.89298209735,480.81456785777,2000,1658.74298680295,2196.99378254162,1887.39171877198,2117.90182731117
"68",720.732040841307,396.616452473043,2000,1943.79767482339,3208.7178072936,2000,1950.41025068528
"69",1240.11769157309,349.848291932609,2000,2004.56624355031,2224.79082739429,1853.70116368365,2032.76423118378
"70",1298.8970919369,759.283426151119,2000,1452.77890929865,2000,2321.27040597009,1967.47379773809
"71",767.929956423077,426.493049677234,2000,1752.80639334741,2562.81002490104,2058.1687190667,1926.29257371174
"72",991.522006775948,390.925833957279,2000,1818.02616779422,2584.38083637147,2329.3774213972,2000
"73",442.797013839962,487.739398286208,2000.00000000001,1975.40287218184,2000,2000,2003.27362038261
"74",487.531691593503,932.329806793145,2000,2026.08214148719,2142.65032154369,2426.42307994674,2418.9559679408
"75",1405.37353306051,1003.12372995054,2000,1314.40416423412,2153.70867616794,2006.44498887496,2000
"76",1454.10001181285,909.791582951561,2000,1284.66377802256,2000,2136.56171889685,2161.63437555081
"77",1043.97543210931,847.270875953771,2000,1435.74460757362,2184.08644057352,2000,2044.30006299124
"78",539.770683307521,476.75164314293,2000,2000,2000,1999.99999999999,1904.3766951341
"79",800.561923407025,536.168005861803,2000,1714.50915313018,2191.89711755304,2000,2490.92400371832
"80",1196.23103482913,391.57114752082,2000,1575.6141902113,2000,2042.68516284827,2022.91670262421
"81",463.236503786747,551.66927024092,2000,2000,2000,2000,1829.64717086393
"82",917.825551419521,291.969365390915,2000,1607.32690823951,2897.02287571655,2148.4257979524,2228.93643161545
"83",369.351044487013,470.065067606814,2000,2422.26554536866,2396.39471837606,2758.43617147638,2387.02355411617
"84",728.419466585021,509.020983310522,2000,1989.26474013427,3016.4410395349,2000.00000000001,1734.27955710951
"85",359.471310368136,199.268322310453,2000,2193.22979078215,2403.51624211718,2416.37196133229,1241.45322150761
"86",1515.02575981972,954.845910604492,2000,1482.09661388773,2000,2000,2266.94787450747
"87",1029.96221212258,701.813881673517,2000,1465.03627007818,2000,2569.11521199058,1862.87063118849
"88",769.283778732744,303.176721129985,2000,1824.60304163792,2665.92885590826,2000,2021.47341098109
"89",433.730843557538,383.51821392233,2000,1859.59184121452,2000,2086.44383593952,2485.77891528143
"90",470.071566182511,446.394313011044,2000,2120.57966931815,2310.30766858054,2087.39677110322,1892.47536714081
"91",1041.13726470003,496.026752818264,2000,1711.11580052515,2000,2195.95018749793,2000
"92",1539.29873195699,1076.14554047651,2000,2000.00000000001,2000,2000,2306.75425699463
"93",442.509537168226,511.395993254969,2000,2000,2000,2000,1857.12370523347
"94",1567.88534612694,977.544543734667,2000,1108.14174605109,2130.58923996298,2000,2143.67178774347
"95",923.719569990275,550.672306903178,2000,1503.16615204344,2141.70821014105,2000,1893.70602677434
"96",909.927216978226,421.46614635183,2000,1825.23326028807,2153.90122104839,2000,1988.02145022559
"97",1245.17109980931,444.935706387157,2000,1653.62958088543,2903.61896309837,2103.91295399831,2042.45206675464
"98",1292.10188516339,488.042497983008,2000,1583.34974584736,2000,2000,1933.41722723458
"99",1730.48910162038,1222.04701108342,2000,1322.2840684624,2000,2145.74978282488,2236.7013674157
"100",1069.03894156654,826.550198639091,2000,1692.3657469569,2142.87850005264,2000,1768.7324611328
