"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.23",1,1,0.785838097055666,1,0.0771258339211687,0.00329652989944473
"nTreatment.Cage.24",1,1,0.781798074461772,0,-0.0186485119923122,0.00301059682483259
"nTreatment.Cage.25",1,1,0.706733460391428,0,0.0230600958426184,0.00335922831003894
"nTreatment.Cage.26",1,1,0.505809700491282,1,-0.084109521028994,0.00380791438005973
"nTreatment.Cage.27",1,1,0.128236261367279,0,0.00579651859523604,0.00304106795714073
"nTreatment.Cage.28",1,1,0.186332041590685,1,0.0491501273688686,0.0032230970557404
"nTreatment.Cage.29",1,1,0.717882706021833,1,-0.0646242922464778,0.0032724268948865
"nTreatment.Cage.3",1,1,0.977791546517829,0,0.020169188932425,0.00288318584544908
"nTreatment.Cage.30",1,1,0.500593612449375,0,0.00710709145374254,0.00289068698432495
"nTreatment.Cage.31",1,1,0.176925713929617,1,-0.0427551299937787,0.00319059872695456
"nTreatment.Cage.32",1,1,0.814190711260165,0,0.0273002653495201,0.00352647577576677
"nTreatment.Cage.33",1,1,0.444382159710628,0,0.00387086995233893,0.00297622191518663
"nTreatment.Cage.34",1,1,0.38594940946356,0,0.0226603983680418,0.0028380251283036
"nTreatment.Cage.35",1,1,0.587493066761509,0,0.00566224242077278,0.00288704528923875
"nTreatment.Cage.36",1,1,0.677386103215716,0,-0.0128558496808926,0.00299254092843407
"nTreatment.Cage.37",1,1,0.380178421317877,0,0.00881071068652377,0.00289214918205347
"nTreatment.Cage.38",1,1,0.379975798783457,0,-0.0226544506685706,0.00291455172015619
"nTreatment.Cage.4",1,1,0.604850759917769,0,0.00266380437282695,0.00300127926811929
"nTreatment.Cage.40",1,1,0.626652195505204,0,0.0038859308352977,0.00326933066493469
"nTreatment.Cage.42",1,1,0.85980171900174,0,0.0281255155999716,0.00292837381238842
"nTreatment.Cage.43",1,1,0.367164199015303,0,0.0147438973963415,0.00305878746825223
"nTreatment.Cage.44",1,1,0.537926599565269,1,-0.0479869100896282,0.00325305468464192
"nTreatment.Cage.45",1,1,0.90094931192943,0,-0.00207444358201465,0.00286121973941731
"nTreatment.Cage.46",1,1,0.340719340146397,1,0.030996416345423,0.00300469444011624
"nTreatment.Cage.47",1,1,0.952168898791014,0,0.0100332628840023,0.00305818128931314
"nTreatment.Cage.48",1,1,0.99337347398828,0,-0.00741086534476158,0.00306564215930565
"nTreatment.Cage.49",1,1,0.750690171127927,0,-0.00317404779329189,0.00300400573354427
"nTreatment.Cage.50",1,1,0.0644036746024452,0,-0.011230918879626,0.00296274601310416
"nTreatment.Cage.51",1,1,0.32039949774873,0,-0.00807921020411407,0.00306305447887031
"nTreatment.Cage.57",1,1,0.174944503030068,0,-0.0119132139662031,0.00294986941970938
"nTreatment.Cage.58",1,1,0.807826233739011,0,0.00455864268291672,0.00305002802757358
"nTreatment.Cage.59",1,501,0.0734141335767593,0,0.0252932893222412,0.00306609988027066
"nTreatment.Cage.6",1,1,0.527877881948951,0,-0.0163451423159794,0.00310962000642182
