"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.Resid","Ratio.Resid"
"67",3301,0,6.61155201919783e-07,1,0.401144091181397,NA,NA,1,0.00826460741026633
"68",3351,1,0.820413156909158,1,0.275178747748166,0,0.824419813454213,1,0.00831228977607013
"69",3401,1,0.542533811559592,1,0.135573821794523,0,0.502740267661452,1,0.00818936705722531
"70",3451,1,0.906608554114713,1,0.318213765428436,0,0.767110842552328,1,0.00828713212520753
"71",3501,1,0.0584892624008653,1,0.275887611768757,0,1.3234702319832,1,0.00828098363820864
"72",3551,1,0.784810382663524,1,0.252497845547916,0,0.89449355131883,1,0.00800613430036438
"73",3601,1,0.877704356332528,1,0.314086497869223,0,0.660441660172399,1,0.00800035260906224
"74",3651,1,0.725825662835398,1,0.309265983962467,0,0.477709084723233,1,0.00828679493763335
"75",3701,1,0.920571088861789,1,0.221160062317049,0,0.489894069428787,1,0.00801467961467483
"76",3751,1,0.724800275101427,1,0.232431997128095,0,0.266176898259739,1,0.008292976917323
"77",3801,1,0.0884339906596799,1,0.319450880099688,0,0.20249130905279,1,0.00826584402165999
"78",3851,1,0.725494618663342,1,0.14485571021657,0,0.611024764817899,1,0.0083670161861898
"79",3901,1,0.89308030041862,1,0.388879630705219,0,0.750554142891877,1,0.00827270179130531
"80",3951,1,0.846872687674436,1,0.27967223614828,0,0.886246350796599,1,0.00800160568320371
"81",4001,1,0.076114417001534,1,0.322046975631745,0,0.192568785502593,1,0.00826144068210505
"82",4051,0,7.54183647390105e-05,1,0.395861072431407,NA,NA,1,0.0082684946633907
"83",4101,1,0.906619537198928,1,0.279934548578735,0,0.622681996814264,1,0.00799931127489081
"84",4151,1,0.0733089260934167,1,0.392262260959404,0,0.234512959665263,1,0.00825500920922664
"85",4201,1,0.591399682273454,1,0.322648527613158,0,0.226513577065578,1,0.00800696063256744
"86",4251,1,0.0935613507194579,1,0.183688843148157,0,0.313708804690358,1,0.00831066692959918
"87",4301,1,0.669102970677675,1,0.132543369420071,0,0.697972706300784,1,0.00837049026703566
"88",4351,1,0.736134334232053,1,0.227689035169949,0,0.543649567284672,1,0.00845584548316344
"89",4401,1,0.927409274801669,1,0.172176885079698,0,0.397605483694369,1,0.00839030277242135
"90",4451,1,0.13128114911605,1,0.278287547621452,0,0.251456468678664,1,0.00828174491698027
"91",4501,1,0.739203998418269,1,0.145750223102768,0,0.700502048379112,1,0.00837674913754985
"92",4551,0,7.96130134927964e-07,1,0.191010992758827,NA,NA,1,0.00833048469388246
"93",4601,1,0.889975564112675,1,0.239845461446724,0,0.404667338413433,1,0.00829287871592378
"94",4651,1,0.172303102236886,1,0.258320254214687,0,0.288526036537406,1,0.00828329733380628
"95",4701,1,0.286360562108554,1,0.359431739366939,0,0.209774947971377,1,0.00828636726759959
"96",4751,1,0.8167461759399,1,0.139752946305909,0,0.432183897486298,1,0.00833942530591676
"97",4801,1,0.740827562114758,1,0.194766796738752,0,0.715116965241126,1,0.00802188790462561
"98",4851,1,0.123650556301917,1,0.215957797493322,0,0.393608537786831,1,0.0082923775915915
"99",4901,1,0.119658245230574,1,0.392562217033016,0,0.275562090437231,1,0.00826230140926463
"100",4951,1,0.810701018763826,1,0.256835795411818,0,0.863175338556092,1,0.00799922835412608
