"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.47",1,1,0.238785406356034,0,0.0125760080487986,0.00155587738925741
"(Intercept).Cage.48",1,1,0.654646369804038,0,-0.00569564328937971,0.00145224520332524
"(Intercept).Cage.49",1,1,0.972615131402104,1,0.015326217518088,0.00144532116434126
"(Intercept).Cage.50",1,1,0.077597115793033,0,0.00396917506413109,0.00138913622468356
"(Intercept).Cage.51",1,1,0.204183257789309,0,-0.00725043914662677,0.00148610158236566
"(Intercept).Cage.57",1,1,0.652363182617043,0,0.00990372871693379,0.00135051914832
"(Intercept).Cage.58",1,1,0.247052432117991,0,0.00755385448235474,0.00137988940888537
"(Intercept).Cage.59",1,1,0.820673400194029,0,0.00074100227644676,0.00138889709247968
"(Intercept).Cage.6",1,1,0.379933737826121,1,-0.0195867483014115,0.00154507312819886
"(Intercept).Cage.60",1,1,0.547954757773074,0,-0.00880224665599418,0.00142175904833241
"(Intercept).Cage.61",1,1,0.142845457105694,0,-0.00559604193524037,0.00149868733049546
"(Intercept).Cage.62",1,1,0.432276264322124,0,0.00393556229594104,0.00132722381476138
"(Intercept).Cage.63",1,1,0.627310347062488,0,0.00458444321878493,0.00144756287070556
"(Intercept).Cage.64",0,NA,0.000988523295238353,NA,NA,NA
"(Intercept).Cage.65",1,1,0.239005732900022,0,-0.00051083532733134,0.00141849689906971
"(Intercept).Cage.66",1,1,0.503340130515188,0,-0.010755354593722,0.00149307524925937
"(Intercept).Cage.67",1,1,0.496827840792381,0,0.00427608241870687,0.00140200873088009
"(Intercept).Cage.68",1,1,0.981768798372535,0,0.0048020304946133,0.0013456057418157
"(Intercept).Cage.69",1,1,0.520170059186213,0,-0.00425540643864753,0.00132267714560259
"(Intercept).Cage.7",1,1,0.5327354372026,0,0.00707392076972459,0.00143859703146491
"(Intercept).Cage.70",1,1,0.911795712598719,0,-0.00704921881970333,0.001367998775011
"(Intercept).Cage.71",1,1,0.512210297882908,0,0.00771181932197999,0.00139207215146476
"(Intercept).Cage.72",1,501,0.150553325622563,0,-0.00338224054016168,0.00152730507046718
"(Intercept).Cage.73",1,1,0.702670199232948,0,0.00197474053106676,0.0014599384027336
"(Intercept).Cage.74",1,1,0.796809275870297,1,-0.0197982581265767,0.00155862148227594
"(Intercept).Cage.75",1,1,0.311210216807957,0,0.00213123952179912,0.00146680913676899
"(Intercept).Cage.76",1,1,0.124321835451696,0,-0.00894911922493293,0.00151385674003488
"(Intercept).Cage.77",1,1,0.344701738912711,1,0.0256252513974204,0.00158687165072284
"(Intercept).Cage.8",1,1,0.756939307312572,1,0.0225759888082639,0.00145343835808494
"(Intercept).Cage.9",1,1,0.932021860800333,0,-0.00443228430728271,0.00135152770517172
"nTreatment.Cage.1",1,1,0.249151874477511,0,0.00535857025713618,0.00238728346687377
"nTreatment.Cage.10",1,1,0.790543937462702,0,-0.015718892872853,0.00214527345782768
"nTreatment.Cage.11",1,1,0.435963371653631,0,0.0213347385827079,0.00227504801424098
"nTreatment.Cage.12",1,1,0.186529535073239,0,-0.000266877329148909,0.00202177229901662
"nTreatment.Cage.13",1,1,0.471801444371144,0,0.00723936713257589,0.00217302640003022
"nTreatment.Cage.14",1,1,0.255639493282306,0,0.0138489726454537,0.00220384806170826
"nTreatment.Cage.15",1,1,0.205884494387021,0,0.00673108396937279,0.00208017446215953
"nTreatment.Cage.16",1,1,0.397889854871501,0,-0.0181073777585337,0.00217719315819062
"nTreatment.Cage.17",1,1,0.881691400132388,0,0.000585089593928289,0.00213645270933648
"nTreatment.Cage.18",1,1,0.462261052852315,0,-0.00985733503374935,0.00225588874963435
"nTreatment.Cage.19",1,1,0.368071719348313,0,0.00803773510823606,0.00216548481755863
"nTreatment.Cage.2",1,1,0.883524119298833,1,0.0277921367933768,0.00222961199758365
"nTreatment.Cage.20",1,1,0.286000897482694,1,-0.0279657710873444,0.00231367507432067
"nTreatment.Cage.21",1,1,0.246180406960692,0,-0.0198642033388103,0.00245773186503203
"nTreatment.Cage.22",1,1,0.257214712715879,0,-0.00713759614378386,0.00214573651651087
"nTreatment.Cage.23",1,1,0.607120472102545,0,0.0105743679531925,0.00218236946838045
"nTreatment.Cage.24",1,1,0.818094294143033,0,0.0168210675011968,0.00226956706176769
"nTreatment.Cage.25",1,1,0.050619718780337,1,-0.0335317408587767,0.00252851264015559
"nTreatment.Cage.26",1,1,0.499954819350995,0,0.00364494785948523,0.0022268044121225
"nTreatment.Cage.27",1,1,0.221087441743362,0,-0.0050098140322185,0.00198018614437599
"nTreatment.Cage.28",1,1,0.703262622536277,0,0.00133270826529061,0.00203611385407523
"nTreatment.Cage.29",1,1,0.723322779605412,0,-0.00120743604449244,0.00211080487819475
"nTreatment.Cage.3",1,1,0.705848674009494,0,0.00803961191510862,0.00208953170867528
"nTreatment.Cage.30",1,1,0.358365102857251,1,0.0320167257292224,0.00262921449610549
"nTreatment.Cage.31",1,1,0.0646876079262696,0,-0.00525941923291697,0.00224484631758312
"nTreatment.Cage.32",1,1,0.674506829777799,0,-0.00882347355639512,0.00220210087413719
"nTreatment.Cage.33",1,1,0.63797019862333,1,0.0428943142710812,0.00262282440590915
"nTreatment.Cage.34",1,1,0.740988239898932,1,-0.0289051030696844,0.00223108317570262
"nTreatment.Cage.35",1,1,0.534319633006554,0,-0.00634450379303006,0.00215131796528342
"nTreatment.Cage.36",1,1,0.954210850266764,0,-0.00481204533968889,0.00220258395584567
"nTreatment.Cage.37",1,1,0.973783197702037,0,0.0200662742960008,0.00217402928689969
"nTreatment.Cage.38",1,1,0.584778318462288,0,-0.00448427889839537,0.00210053718005828
"nTreatment.Cage.4",1,1,0.355389209782874,0,0.018669347659132,0.0021877596845063
"nTreatment.Cage.40",1,1,0.797610439807967,0,-0.00491756115454821,0.00236749300860352
"nTreatment.Cage.42",1,1,0.87357740081189,1,0.0215336316238832,0.00215074888997763
