gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3902732038	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132992093	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.709378	-82.356737	4.0						2022-08-30T10:42:13	30	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	132992093		wilddefender	2022-08-30T19:56:05	CC_BY_NC_4_0	wilddefender	wilddefender			2023-03-14T13:13:34.286Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902701178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132448806	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.107083	-81.773278	74.0						2022-08-26T14:05:43	26	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	132448806		kenziebeck	2022-08-26T18:43:07	CC_BY_NC_4_0	kenziebeck	kenziebeck			2023-03-14T13:13:22.644Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902671985	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131897779	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.631545	-80.320146	180.0						2022-08-13T11:52:00	13	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131897779		bio-joy-jane	2022-08-22T15:54:04	CC_BY_NC_4_0	bio-joy-jane	bio-joy-jane			2023-03-14T13:04:38.216Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3902590853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131897781	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.631545	-80.320146	180.0						2022-08-13T11:55:00	13	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131897781		bio-joy-jane	2022-08-22T15:54:05	CC_BY_NC_4_0	bio-joy-jane	bio-joy-jane			2023-03-14T13:04:43.208Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3902475191	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131897782	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.631545	-80.320146	180.0						2022-08-13T11:56:00	13	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131897782		bio-joy-jane	2022-08-22T15:54:05	CC_BY_NC_4_0	bio-joy-jane	bio-joy-jane			2023-03-14T13:04:38.603Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3902446385	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131255792	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.891845	-80.158592	10.0						2019-10-28T10:43:22	28	10	2019	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131255792		Chris Thawley	2022-08-17T22:40:37	CC_BY_NC_4_0	mystic_marv	mystic_marv			2023-03-14T13:04:45.038Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902442625	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131897780	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.631545	-80.320146	180.0						2022-08-13T11:53:00	13	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131897780		bio-joy-jane	2022-08-22T15:54:04	CC_BY_NC_4_0	bio-joy-jane	bio-joy-jane			2023-03-14T13:04:48.731Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3902425538	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131735773	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.403693	-80.060903	29845.0						2022-06-26T12:58:49	26	6	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131735773		jeenan	2022-08-21T14:40:25	CC_BY_NC_4_0	jeenan	jeenan			2023-03-14T13:13:05.021Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902406382	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131803384	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.668944	-80.442342	46.0						2018-10-06T18:14:00	6	10	2018	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131803384		Christian Weston Chandler creator of Sonichu	2022-08-21T21:57:33	CC_BY_NC_4_0	Christian Weston Chandler creator of Sonichu	Christian Weston Chandler creator of Sonichu			2023-03-14T13:11:53.924Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902373324	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131768271	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.416228	-81.784136							2022-08-20T18:21:00	20	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131768271		Dany Sloan	2022-08-21T18:10:24	CC_BY_NC_4_0	Dany Sloan	Dany Sloan			2023-03-14T13:04:52.226Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902332141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133908243	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.096369	-80.150978							2022-09-04T12:42:26	4	9	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	133908243		Sophia Fonseca	2022-09-06T13:34:57	CC_BY_NC_4_0	Sophia Fonseca	Sophia Fonseca			2023-03-14T13:04:56.745Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902312714	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130050533	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.659537	-80.411675	4.0						2022-08-08T13:32:31	8	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130050533		clau1014	2022-08-09T00:16:46	CC_BY_NC_4_0	clau1014	clau1014			2023-03-14T13:04:40.685Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902265198	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133087308	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.050023	-81.701005	7.0						2022-08-31T11:27:10	31	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	133087308		creativemaggie	2022-08-31T15:34:04	CC_BY_NC_4_0	creativemaggie	creativemaggie			2023-03-14T13:04:48.986Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902233941	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131306301	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.357319	-81.590983	22.0						2022-08-13T12:34:47	13	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131306301		Kaylyn Cullen	2022-08-18T12:54:51	CC_BY_NC_4_0	Micaela Neal	Micaela Neal			2023-03-14T13:04:37.074Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902222681	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131625198	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.35813	-81.59095	24.0						2022-08-20T14:14:49	20	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131625198		Micaela Neal	2022-08-20T19:26:01	CC_BY_NC_4_0	Micaela Neal	Micaela Neal			2023-03-14T13:04:43.746Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3902022925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117299256	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.611367	-80.398089	216.0						2018-04-06T09:41:00	6	4	2018	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	117299256		David	2022-05-16T12:42:30	CC_BY_NC_4_0	David	David			2023-03-14T13:12:48.274Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892648193	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130969565	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.061772	-80.298334	29891.0						2022-08-15T14:46:02	15	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130969565		floridamatt	2022-08-15T18:46:53	CC_BY_NC_4_0	floridamatt	floridamatt			2023-03-14T13:04:57.083Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892623270	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131088188	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.16795	-81.785042	4.0						2022-08-15T17:37:31	15	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131088188		kenziebeck	2022-08-16T16:52:09	CC_BY_NC_4_0	kenziebeck	kenziebeck			2023-03-14T13:12:46.878Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892553760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130396576	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.660824	-80.375995	917.0						2022-08-09T15:03:25	9	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130396576		puppylov	2022-08-11T17:25:53	CC_BY_NC_4_0	puppylov	puppylov			2023-03-14T13:04:48.198Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892486315	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131111232	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.804382	-81.64257	15.0						2022-08-16T14:14:01	16	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	131111232		tdri	2022-08-16T19:52:09	CC_BY_NC_4_0	tdri	tdri			2023-03-14T13:04:44.471Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892436041	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130863547	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.980357	-82.359743	27.0						2022-08-12T14:27:28	12	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130863547		Chris Thawley	2022-08-15T00:22:58	CC_BY_NC_4_0	bugsyfizupp	bugsyfizupp			2023-03-14T13:13:39.332Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892338771	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130420027	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.165914	-81.788017	65.0						2022-08-10T13:52:33	10	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130420027		kenziebeck	2022-08-11T20:28:18	CC_BY_NC_4_0	kenziebeck	kenziebeck			2023-03-14T13:04:38.901Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892326163	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130976358	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.911132	-80.11699	25.0						2022-08-08T17:09:17	8	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130976358		Kyle Van Houtan	2022-08-15T19:41:34	CC_BY_4_0	Kyle Van Houtan	Kyle Van Houtan			2023-03-14T13:13:37.503Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3889237444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129837433	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.706953	-80.298333	4.0						2022-08-04T12:15:00	4	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129837433		Delton Howard	2022-08-07T15:41:29	CC_BY_4_0	Delton Howard	Delton Howard			2023-03-14T13:04:36.567Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3889167183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129632891	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.807853	-80.08645	11.0						2022-07-30T13:18:52	30	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129632891		mikejgalli	2022-08-06T04:16:12	CC_BY_NC_4_0	mikejgalli	mikejgalli			2023-03-14T13:13:27.417Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3889016901	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129417460	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.451738	-80.170617	8.0						2022-08-04T10:51:02	4	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129417460		smallkey	2022-08-04T15:15:19	CC_BY_NC_4_0	smallkey	smallkey			2023-03-14T13:04:53.072Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888952777	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129325019	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.696172	-80.215084	328337.0						2022-07-29T15:01:42	29	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129325019		Hunter Groce	2022-08-03T22:59:24	CC_BY_NC_4_0	missraven0986	missraven0986			2023-03-14T13:13:30.277Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888910471	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129876621	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.088727	-80.177509	9.0						2022-08-07T15:45:38	7	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129876621		tmoneyhoy	2022-08-07T19:50:46	CC_BY_NC_4_0	tmoneyhoy	tmoneyhoy			2023-03-14T13:13:18.269Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888775907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130120190	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.637058	-80.212653	8.0						2022-08-09T10:43:11	9	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	130120190		talirc	2022-08-09T15:45:04	CC_BY_NC_4_0	talirc	talirc			2023-03-14T13:04:49.468Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888766624	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129421102	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.892491	-82.678834	45.0						2022-08-04T00:00:00	4	8	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129421102		Gilles Deacur	2022-08-04T15:45:31	CC_BY_4_0	Gilles Deacur	Gilles Deacur			2023-03-14T13:04:33.211Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888757752	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129307631	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.351958	-81.790487	8.0						2022-04-25T12:43:24	25	4	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129307631		John Norelli	2022-08-03T18:15:34	CC_BY_NC_4_0	John Norelli	John Norelli			2023-03-14T13:04:42.672Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888753322	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45617599	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.620266	-80.107012	29822.0						2020-05-11T13:36:00	11	5	2020	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	45617599		Joe	2020-05-11T19:37:19	CC_BY_4_0	Joe	Joe			2023-03-14T13:07:14.324Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888739832	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129684648	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.699713	-80.162736	4.0						2021-10-21T12:36:09	21	10	2021	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129684648		drved	2022-08-06T15:25:13	CC_BY_NC_4_0	drved	drved			2023-03-14T13:14:01.285Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888735589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129257885	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.377386	-80.153817							2022-07-04T11:51:19	4	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	129257885		gotcritters	2022-08-03T11:31:10	CC_BY_NC_4_0	francieoftheforest	francieoftheforest			2023-03-14T13:04:51.474Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881900476	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128896431	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.73873	-80.309845	8.0						2022-07-29T12:49:17	29	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128896431		BaylenHerps	2022-07-31T23:48:49	CC_BY_NC_4_0	BaylenHerps	BaylenHerps			2023-03-14T13:12:58.607Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3881848557	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128960844	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.373688	-80.165267	3.0						2022-07-31T18:30:50	31	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128960844		Bella Gonzalez	2022-08-01T12:21:40	CC_BY_NC_4_0	dgodston	dgodston			2023-03-14T13:13:03.752Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881820834	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128998716	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.817277	-80.331063	212.0						2022-07-23T17:30:21	23	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128998716		Zan	2022-08-01T16:34:47	CC_BY_NC_4_0	Zan	Zan			2023-03-14T13:13:20.696Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881819179	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128494235	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.780845	-80.37622	12.0						2022-07-29T15:11:13	29	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128494235		robmcm210	2022-07-29T19:15:21	CC_BY_NC_4_0	robmcm210	robmcm210			2023-03-14T13:12:36.616Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3881761084	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128456247	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.675287	-80.098144	4.0						2022-07-29T10:53:28	29	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128456247		melandvinnie	2022-07-29T14:59:08	CC_BY_NC_4_0	melandvinnie	melandvinnie			2023-03-14T13:13:25.548Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881752124	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128460544	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis equestris		SPECIES	Anolis equestris Merrem, 1820	Anolis equestris		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.197623	-80.236184	2624.0						2022-07-29T11:20:59	29	7	2022	8583926	8583926	HUMAN_OBSERVATION	iNaturalist	Observations	128460544		gosneygal	2022-07-29T15:33:19	CC_BY_NC_4_0	gosneygal	gosneygal			2023-03-14T13:04:32.345Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
