points,longitude,latitude
2067,-65.2833,18.3167
2068,-65.2833,18.3167
2069,-66.21315,17.944436
2070,-66.4053,17.9681
2071,-66.4053,17.9681
2072,-66.9083,17.9736
2073,-66.9083,17.9736
2074,-67.0444,17.9708
2075,-67.0444,17.9708
2076,-82.9652122,9.7032938
2077,-82.9652122,9.7032938
2078,-82.9652122,9.7032938
2079,-82.9652122,9.7032938
2080,-82.9652122,9.7032938
2081,-66.864225,17.948942
2082,-64.726131,18.321619
2083,-64.726131,18.321619
2084,-64.726131,18.321619
2085,-64.726131,18.321619
2086,-64.726131,18.321619
2087,-64.726131,18.321619
2088,-64.726131,18.321619
2089,-64.726131,18.321619
2090,-64.726131,18.321619
2091,-64.726131,18.321619
2092,-64.726131,18.321619
2093,-64.726131,18.321619
2094,-64.726131,18.321619
2095,-64.726131,18.321619
2096,-64.726131,18.321619
2097,-64.726131,18.321619
2098,-64.726131,18.321619
2099,-64.726131,18.321619
2100,-64.715347,18.316483
2101,-64.715347,18.316483
2102,-64.715347,18.316483
2103,-64.715347,18.316483
2104,-64.715347,18.316483
2105,-64.715347,18.316483
2106,-64.715347,18.316483
2107,-64.715347,18.316483
2108,-64.715347,18.316483
2109,-64.715347,18.316483
2110,-64.715347,18.316483
2111,-64.715347,18.316483
2112,-64.715347,18.316483
2113,-64.715347,18.316483
2114,-64.715347,18.316483
2115,-64.715347,18.316483
2116,-64.715347,18.316483
2117,-64.715347,18.316483
2118,-64.715347,18.316483
2119,-64.572208,18.477508
2120,-64.572208,18.477508
2121,-64.572208,18.477508
2122,-64.572208,18.477508
2123,-65.8261,18.3408
2124,-65.8261,18.3408
2125,-65.8261,18.3408
2126,-66.095767,18.412614
2127,-66.095767,18.412614
2128,-66.095767,18.412614
2129,-66.625425,18.250539
2135,-80.2848,26.6851
2136,-80.2848,26.6851
2137,-80.2848,26.6851
2138,-80.2848,26.6851
2139,-80.2848,26.6851
2140,-80.2848,26.6851
2141,-80.2848,26.6851
2142,-80.2848,26.6851
2143,-80.2848,26.6851
2144,-80.2848,26.6851
2145,-80.2848,26.6851
2146,-80.2848,26.6851
2147,-80.2848,26.6851
2148,-80.2848,26.6851
2149,-80.2848,26.6851
2150,-80.2848,26.6851
2151,-80.2848,26.6851
2152,65.467107,18.088953
2153,-80.2848,26.6851
2154,-80.2848,26.6851
2155,-80.2848,26.6851
2156,-80.2848,26.6851
2159,-80.284557,25.684976
2162,-68.976097,18.416401
2163,-68.976097,18.416401
2164,-68.976097,18.416401
2165,-66.840588,17.952745
2166,-65.868643,18.356434
2167,-68.976097,18.416401
2168,-66.88709,17.952698
2169,-68.97976,18.41062
2170,-68.97976,18.41062
2171,-68.97976,18.41062
2172,-68.97976,18.41062
2173,-67.15407,18.427445
2174,-68.97976,18.41062
2175,-68.97976,18.41062
2176,-68.97976,18.41062
2177,-68.97976,18.41062
2178,-68.97976,18.41062
2179,-68.97976,18.41062
2180,-64.883328,18.339967
2181,-65.625995,18.364674
2183,-64.328623,18.727697
2184,-67.142799,18.204438
2185,-61.582032,15.875429
2186,-66.88709,17.952698
2187,-66.681292,17.952794
2188,-64.595825,18.344705
2189,-64.883328,18.339967
2190,-64.568036,18.474275
2191,-66.116522,18.413225
2192,-67.051105,18.070199
2193,-65.748217,18.166349
2194,-66.125444,18.169958
2195,-65.716551,18.372451
2196,-64.512598,18.468415
2197,-67.145735,18.086626
2198,-65.567145,18.348835
2199,-66.116522,18.413225
2200,-64.56923,18.464325
2201,-64.579886,18.487969
2202,-66.987796,18.149147
2203,-65.591281,18.252071
2204,-64.569339,18.475361
2205,-64.576406,18.473718
2206,-65.748217,18.166349
2207,-65.823989,18.339951
2208,-65.823989,18.339951
2209,-64.883328,18.339967
2210,-66.863163,17.972237
2211,-64.328623,18.727697
2212,-64.573359,18.471091
2213,-65.716551,18.372451
2214,-65.868643,18.356434
2215,-64.570927,18.47771
2216,-65.716551,18.372451
2217,-66.044658,18.409132
2218,-66.933509,17.968855
2219,-65.3333,18.3083
2220,-65.444881,18.147462
2221,-64.619832,18.433236
2222,-67.142799,18.204438
2223,-64.526877,18.371921
2224,-64.564045,18.470227
2225,-64.5,18.5
2226,-67.048233,17.974688
2227,-66.044658,18.409132
2228,-67.142799,18.204438
2229,-64.942079,18.344601
2230,-64.942079,18.344601
2231,-65.716551,18.372451
2232,-65.2833,18.3167
2233,-67.087631,18.175899
2234,-65.787787,18.293924
