gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
476693541	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57464	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep,nr Ceboruco Prov.Santiago	San Juan Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.95	-71.3	3741.0						1958-08-02T00:00:00	2	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57464		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:14:16.548Z		TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693448	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57487	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.,Sabana de la Mar,Prov. El Sieba	Hato Mayor Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.0606	-69.385597	1292.0						1958-09-05T00:00:00	5	9	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57487		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.431Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693447	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57485	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.,Sabana de la Mar,Prov. El Sieba	Hato Mayor Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.0606	-69.385597	1292.0						1958-09-05T00:00:00	5	9	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57485		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:12:59.954Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693446	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57484	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep:Bejucal Prov La Altagracia	La Altagracia Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.6675	-68.906898	1592.0						1958-08-28T00:00:00	28	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57484		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:12:59.956Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693445	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57483	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic:Padre las Casas,Prov.Azua	Azua Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.733101	-70.938301	1293.0						1955-08-24T00:00:00	24	8	1955	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57483		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:14:19.176Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693444	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57482	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic:Padre las Casas,Prov.Azua	Azua Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.733101	-70.938301	1293.0						1955-08-24T00:00:00	24	8	1955	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57482		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:14:16.548Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693443	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57481	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic:Padre las Casas,Prov.Azua	Azua Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.733101	-70.938301	1293.0						1955-08-24T00:00:00	24	8	1955	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57481		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:14:16.595Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693345	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57480	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic:Padre las Casas,Prov.Azua	Azua Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.733101	-70.938301	1293.0						1955-08-24T00:00:00	24	8	1955	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57480		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:14:19.476Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693344	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57479	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep:Guayabal 9km N of Postier Rio	Pedernales Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.5972	-71.645599	3293.0						1958-08-23T00:00:00	23	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57479		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Austin Stanley Rand, Clayton E. Ray			2023-03-21T09:13:00.748Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693343	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57477	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic,Santiago and vicinity	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.4522	-70.710297	2292.0										2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57477		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-03-21T09:11:54.800Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693342	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57476	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic,Santiago and vicinity	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.4522	-70.710297	2292.0										2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57476		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-03-21T09:11:54.458Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693341	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57475	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic,Santiago and vicinity	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.4522	-70.710297	2292.0										2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57475		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-03-21T09:11:54.769Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693340	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57474	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep:Cabral Prov Barahona	Barahona Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.246401	-71.228104	2092.0						1958-08-19T00:00:00	19	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57474		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.447Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693236	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57473	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Republic:7km N Carpinturo,Prov Benefactor		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.0	-70.666667	301.0						1958-08-14T00:00:00	14	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57473		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.686Z		TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693235	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57472	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.Rancho La Guardia,Prov.Benefactor	Elias Pina Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.7131	-71.665604	3441.0						1958-08-08T00:00:00	8	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57472		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.434Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693234	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57471	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.,3km S Pena,Prov. Puerto Plata	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.455799	-70.624397	4293.0						1958-08-04T00:00:00	4	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57471		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.552Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693233	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57470	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.,3km S Pena,Prov. Puerto Plata	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.455799	-70.624397	4293.0						1958-08-04T00:00:00	4	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57470		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:11:54.454Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476693232	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57468	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus chlorocyanus		DO	Dominican Rep.,8km N Pena,Prov. Puerto Plata	Santiago Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.554199	-70.615601	8730.0						1958-08-02T00:00:00	2	8	1958	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57468		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Clayton E. Ray, Austin Stanley Rand			2023-03-21T09:13:00.214Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476692777	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57039	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis coelestinus Cope, 1862	Anolis coelestinus		HT	Furcy,Haiti	Ouest Department	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.4111	-72.287804	1293.0						1950-09-28T00:00:00	28	9	1950	2467059	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57039	70966	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Anthony Curtiss			2023-03-21T09:11:54.536Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476692776	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57038	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis coelestinus Cope, 1862	Anolis coelestinus		DO	Herman's Finca,nr Paradis,Dominican Rep	Barahona Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	17.99	-71.170601	11693.0						1932-08-23T00:00:00	23	8	1932	2467059	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57038	56647	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William G. Hassler			2023-03-21T09:11:54.442Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476692681	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-57037	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	HT	L'eau Galle,Haiti	Centre Department	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.798889	-71.820833	2042.0						1950-03-11T00:00:00	11	3	1950	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-57037	70583	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Anthony Curtiss			2023-03-21T09:11:54.860Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691619	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-159262	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	DR Dist Nac 11km N.W.Santo Domingo	Distrito Nacional Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.5319	-70.011101	7293.0						1980-08-17T00:00:00	17	8	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-159262	MCZ FS-Z15062	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Ernest E. Williams, Susan M. Case			2023-03-21T09:12:00.887Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691566	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158812	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic,Dominica El Pozo,W.of bridge off road,100m.	Maria Trinidad Sanchez Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.2633	-69.880798	1442.0						1980-03-25T00:00:00	25	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158812	MCZ FS-Z07614	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:12:00.860Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691462	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158811	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic,Dominica El Pozo,W.of bridge off road,100m.	Maria Trinidad Sanchez Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.2633	-69.880798	1442.0						1980-03-25T00:00:00	25	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158811	MCZ FS-Z07613	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:12:00.826Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691461	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158809	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic,Dominica El Pozo,W.of bridge off road,100m.	Maria Trinidad Sanchez Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.2633	-69.880798	1442.0						1980-03-25T00:00:00	25	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158809	MCZ FS-Z07611	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:12:00.833Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691460	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158808	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic,Dominica El Pozo,W.of bridge off road,100m.	Maria Trinidad Sanchez Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.2633	-69.880798	1442.0						1980-03-25T00:00:00	25	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158808	MCZ FS-Z07610	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:12:00.787Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691459	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158807	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic,Dominica El Pozo,W.of bridge off road,100m.	Maria Trinidad Sanchez Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.2633	-69.880798	1442.0						1980-03-25T00:00:00	25	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158807	MCZ FS-Z07609	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:13:13.120Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691458	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158806	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic, Samana Las Tarrenas,1.7km S. of bridge	Samana Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.314699	-69.540604	2092.0						1980-03-26T00:00:00	26	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158806	MCZ FS-Z07659	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:13:12.922Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476691457	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158805	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic, Samana Las Tarrenas,1.7km S. of bridge	Samana Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.314699	-69.540604	2092.0						1980-03-26T00:00:00	26	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158805	MCZ FS-Z07655	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:13:12.919Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476690894	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158681	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic :San Pedro de Macoris 1.7km N.of Stadium on Rd.to Hato Mayor	San Pedro de Macorís Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.4681	-69.311096	1893.0						1980-03-28T00:00:00	28	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158681	MCZ FS-Z07701	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:13:13.115Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476690893	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158680	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic :San Pedro de Macoris 1.7km N.of Stadium on Rd.to Hato Mayor	San Pedro de Macorís Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.4681	-69.311096	1893.0						1980-03-28T00:00:00	28	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158680	MCZ FS-Z07700	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:13:12.916Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476690892	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-158679	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis chlorocyanus		SPECIES	Anolis chlorocyanus Duméril & Bibron, 1837	Anolis chlorocyanus Duméril and Bibron, 1837	Duméril and Bibron, 1837	DO	Dominican Republic :San Pedro de Macoris 1.7km N.of Stadium on Rd.to Hato Mayor	San Pedro de Macorís Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	18.4681	-69.311096	1893.0						1980-03-28T00:00:00	28	3	1980	2467283	2467283	PRESERVED_SPECIMEN	MCZ	Herp	R-158679	MCZ FS-Z07699	Ernest E. Williams		CC_BY_NC_4_0	President and Fellows of Harvard College	James Perran Ross, Katherine M. Muzik			2023-03-21T09:14:23.555Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
