points,longitude,latitude
914,-70.4918447,18.5332526
915,-70.4918447,18.5332526
916,-70.4918447,18.5332526
917,-70.4918447,18.5332526
918,-70.4918447,18.5332526
919,-70.908,19.273
920,-70.89652,19.26505
921,-70.89652,19.26505
922,-70.89652,19.26505
923,-70.89652,19.26505
924,-70.89652,19.26505
925,-70.89652,19.26505
926,-70.89652,19.26505
927,-70.89652,19.26505
928,-71.0574382,19.7136554
929,-70.7504308,18.8276981
930,-70.6500486,18.9675814
931,-70.816666,18.916668
932,-70.6994296,18.8206985
941,-71.6164504,18.7277025
942,-71.6164504,18.7277025
943,-70.9384349,18.5787101
944,-71.3856252,18.7010839
945,-71.050003,18.4
946,-71.050003,18.4
947,-71.050003,18.4
948,-70.4754247,19.1496827
949,-70.0860255,18.4046091
950,-69.6994068,18.5687812
951,-68.6993844,18.7799913
952,-71.2604419,18.1397314
953,-70.1596976,19.2859562
954,-68.6993814,18.6173762
955,-71.3784443,17.7867487
956,-71.8391774,18.5557107
957,-70.532326,19.2327686
958,-70.5924274,19.1696817
959,-70.535,18.971
960,-68.5092221,18.5942704
961,-71.7544535,18.5797096
962,-71.7544535,18.5797096
963,-70.6154278,18.9866905
964,-70.6154278,18.9866905
965,-70.5,18.583332
966,-70.5,18.583332
967,-71.5161182,18.8243779
968,-71.5161182,18.8243779
969,-71.5161182,18.8243779
970,-71.5161182,18.8243779
971,-71.5161182,18.8243779
973,-69.8994118,19.5328245
974,-69.8994118,19.5328245
975,-70.4164234,19.2066799
976,-70.4164234,19.2066799
977,-70.4164234,19.2066799
978,-70.8516928,18.3507213
979,-69.4493984,19.0840182
980,-69.68286,19.01388
981,-69.68286,19.01388
982,-69.3827309,19.0673551
983,-69.3827309,19.0673551
984,-69.3827309,19.0673551
985,-69.3827309,19.0673551
986,-69.3827309,19.0673551
987,-69.3827309,19.0673551
988,-69.3827309,19.0673551
989,-69.3827309,19.0673551
990,-69.3827309,19.0673551
991,-69.3827309,19.0673551
992,-69.3827309,19.0673551
993,-69.3827309,19.0673551
994,-69.3827309,19.0673551
995,-69.3827309,19.0673551
996,-69.3827309,19.0673551
997,-69.3827309,19.0673551
998,-69.3827309,19.0673551
999,-69.3827309,19.0673551
1006,-70.1860278,18.4634961
1007,-70.1860278,18.4634961
1008,-70.1860278,18.4634961
1009,-70.2328888,18.4826552
1010,-70.2328888,18.4826552
1011,-70.2328888,18.4826552
1012,-70.0860255,18.4046091
1013,-70.0860255,18.4046091
1014,-70.0860255,18.4046091
1015,-70.0860255,18.4046091
1016,-70.0860255,18.4046091
1017,-70.0860255,18.4046091
1018,-70.8327731,19.7472239
1019,-69.8327462,19.3840046
1020,-71.0994363,18.2173947
1021,-71.0994363,18.2173947
1022,-71.0994363,18.2173947
1023,-71.0994363,18.2173947
1024,-71.0994363,18.2173947
1025,-71.0994363,18.2173947
1026,-71.0184373,19.554663
1027,-71.2544418,18.1337317
1028,-71.762,18.166
1029,-71.68653,18.20528
1030,-71.68653,18.20528
1031,-71.2604419,18.1397314
1032,-71.2604419,18.1397314
1033,-71.2604419,18.1397314
1034,-71.2604419,18.1397314
1035,-70.7601809,18.644087
1036,-70.7601809,18.644087
1037,-70.7601809,18.644087
1038,-70.7601809,18.644087
1039,-70.7601809,18.644087
1040,-70.7601809,18.644087
1041,-71.2390513,18.0007382
1042,-71.2390513,18.0007382
1043,-71.2390513,18.0007382
1044,-71.2390513,18.0007382
1045,-71.1949803,18.0007382
1046,-71.0762177,18.1170726
1047,-71.800003,18.633333
1048,-71.7434533,18.6546159
1049,-71.7434533,18.6546159
1050,-71.7434533,18.6546159
1051,-71.7434533,18.6546159
1052,-71.7434533,18.6546159
1053,-71.0639674,18.1013334
1054,-71.0639674,18.1013334
1055,-71.0639674,18.1013334
1056,-71.0639674,18.1013334
1057,-71.1624896,18.0090879
1061,-71.749453,18.121312
1062,-71.749453,18.121312
1063,-71.749453,18.121312
1064,-71.749453,18.121312
1065,-71.749453,18.121312
1066,-71.749453,18.121312
1067,-71.6494507,18.0837339
1068,-71.6494507,18.0837339
1069,-69.69598,19.0014
1070,-69.69598,19.0014
1071,-69.69598,19.0014
1072,-69.69598,19.0014
1073,-69.69598,19.0014
1074,-69.69598,19.0014
1075,-69.69598,19.0014
1076,-69.69598,19.0014
1077,-69.69598,19.0014
1078,-69.68733,19.00963
1079,-69.69598,19.0014
1080,-69.69598,19.0014
1081,-70.300003,18.833332
1082,-70.300003,18.833332
1083,-70.300003,18.833332
1084,-70.300003,18.833332
1085,-69.99655,18.7475
1086,-69.99655,18.7475
1087,-69.99655,18.7475
1088,-70.1994151,18.4507177
1089,-70.1994151,18.4507177
1090,-70.1994151,18.4507177
1091,-70.1994151,18.4507177
1092,-70.1994151,18.4507177
1093,-71.3661131,17.7840818
1094,-71.3661131,17.7840818
1095,-71.3661131,17.7840818
1096,-71.3661131,17.7840818
1097,-71.3661131,17.7840818
1098,-71.3661131,17.7840818
1099,-71.3661131,17.7840818
1100,-71.3661131,17.7840818
1101,-71.3661131,17.7840818
1102,-71.3661131,17.7840818
1103,-71.3294433,17.8347463
1104,-71.3294433,17.8347463
1105,-70.6994296,18.8406975
1106,-70.6994296,18.8406975
1107,-70.6994296,18.8406975
1108,-70.7427206,18.9109741
1109,-70.7427206,18.9109741
1110,-70.6994296,18.8406975
1180,-71.849998,18.299999
1181,-71.849998,18.299999
1182,-71.849998,18.299999
1183,-71.849998,18.299999
1184,-71.849998,18.299999
1185,-71.849998,18.299999
1186,-71.849998,18.299999
1187,-71.849998,18.299999
1188,-71.849998,18.299999
1189,-71.849998,18.299999
1190,-71.849998,18.299999
1191,-71.849998,18.299999
1192,-71.849998,18.299999
1193,-71.849998,18.299999
1194,-71.849998,18.299999
1195,-71.849998,18.299999
1196,-71.787781,18.331667
1197,-71.787781,18.331667
1198,-71.787781,18.331667
1199,-74.099998,18.516666
1200,-74.099998,18.516666
1201,-71.787781,18.331667
1202,-71.787781,18.331667
1203,-71.787781,18.331667
1204,-74.199997,18.633333
1205,-74.116669,18.483334
1206,-74.11667,18.47772
1207,-74.13007,18.66278
1208,-74.116669,18.65
1209,-74.116669,18.65
1210,-74.116669,18.65
1211,-74.116669,18.65
1212,-74.116669,18.65
1213,-74.166664,18.633333
1214,-74.166664,18.633333
1215,-74.166664,18.633333
1216,-74.166664,18.633333
1217,-74.166664,18.633333
1218,-73.650002,18.299999
1219,-73.650002,18.299999
1220,-73.650002,18.299999
1221,-73.650002,18.299999
1222,-73.650002,18.299999
1223,-73.650002,18.299999
1224,-73.650002,18.299999
1225,-73.650002,18.299999
1226,-73.650002,18.299999
1227,-73.650002,18.299999
1228,-72.26667,18.433332
1229,-72.26667,18.433332
1230,-72.26667,18.433332
1231,-72.26667,18.433332
1232,-72.26667,18.433332
1233,-72.26667,18.433332
1234,-72.26667,18.433332
1235,-72.26667,18.433332
1236,-72.26667,18.433332
1237,-72.26667,18.433332
1238,-72.26667,18.433332
1239,-72.26667,18.433332
1240,-72.26667,18.433332
1241,-72.26667,18.433332
1242,-72.26667,18.433332
1243,-72.26667,18.433332
1244,-72.26667,18.433332
1245,-72.26667,18.433332
1246,-72.26667,18.433332
1247,-72.26667,18.433332
1248,-72.26667,18.433332
1249,-72.26667,18.433332
1250,-72.26667,18.433332
1251,-72.26667,18.433332
1252,-72.26667,18.433332
1253,-72.26667,18.433332
1254,-71.787781,18.331667
1255,-71.787781,18.331667
1256,-71.787781,18.331667
1257,-71.787781,18.331667
1258,-71.787781,18.331667
1259,-71.787781,18.331667
1260,-71.787781,18.331667
1261,-71.787781,18.331667
